  #time                      mass                       x-momentum                 y-momentum                 z-momentum                 E_total                    E_kinetic                  E_internal                                           
  8.451755914299316844E-003  9.999999999999995559E-001  1.214306433183764966E-016  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804583899E-001  2.035486851810103248E-001  7.649591557994257496E-001
  8.526921552676943947E-003  9.999999999999984457E-001  2.428612866367529932E-017 -1.179611963664228824E-016  0.000000000000000000E+000  9.685078409804586119E-001  2.036608038721155201E-001  7.648470371083365693E-001
  8.603086549532066793E-003  1.000000000000000888E+000  1.734723475976807094E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804612765E-001  2.037619607930825638E-001  7.647458801873732170E-001
  8.680094235360350310E-003  9.999999999999991118E-001 -5.204170427930421283E-017 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804548372E-001  2.038462712959697443E-001  7.646615696844895060E-001
  8.757712949979323466E-003  1.000000000000000666E+000 -3.469446951953614189E-017 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804697142E-001  2.039046144422959617E-001  7.646032265381595971E-001
  8.835935549979913664E-003  9.999999999999988898E-001 -2.081668171172168513E-017  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804721566E-001  2.039279547083452937E-001  7.645798862721123745E-001
  8.914721329959031035E-003  9.999999999999993339E-001  1.075528555105620399E-016  6.245004513516505540E-017  0.000000000000000000E+000  9.685078409804899202E-001  2.039176621596083538E-001  7.645901788208515626E-001
  8.993998229327218250E-003  9.999999999999984457E-001  1.179611963664228824E-016  1.804112415015879378E-016  0.000000000000000000E+000  9.685078409804951383E-001  2.038827246947419736E-001  7.646251162857082839E-001
  9.073640570649270029E-003  9.999999999999997780E-001 -1.387778780781445676E-017 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804930288E-001  2.038327444963611290E-001  7.646750964840903775E-001
  9.153718974240226611E-003  9.999999999999988898E-001  1.457167719820517959E-016  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409804789290E-001  2.037741191158981280E-001  7.647337218645516854E-001
  9.234218394905286190E-003  9.999999999999993339E-001 -6.591949208711866959E-017  3.469446951953614189E-017  0.000000000000000000E+000  9.685078409804817046E-001  2.037121092029053337E-001  7.647957317775477826E-001
  9.315159653952341870E-003  9.999999999999991118E-001 -1.561251128379126385E-016 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804770416E-001  2.036450387190785472E-001  7.648628022613657151E-001
  9.396354394979522170E-003  1.000000000000000000E+000  1.353084311261909534E-016  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804896982E-001  2.035711909046722667E-001  7.649366500757731613E-001
  9.477849389043347880E-003  9.999999999999990008E-001 -1.734723475976807094E-017 -7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804999122E-001  2.034949116449033812E-001  7.650129293355436566E-001
  9.559671546693867747E-003  1.000000000000001110E+000  1.387778780781445676E-017 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409805162325E-001  2.034198012331848437E-001  7.650880397472623606E-001
  9.641849816851904773E-003  9.999999999999993339E-001  8.326672684688674053E-017  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409805267796E-001  2.033442572553335881E-001  7.651635837251151706E-001
  9.724319476325819431E-003  1.000000000000000444E+000 -1.006139616066548115E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409805287780E-001  2.032673614578195120E-001  7.652404795226309675E-001
  9.807023728503153417E-003  9.999999999999998890E-001  4.857225732735059864E-017 -4.857225732735059864E-017  0.000000000000000000E+000  9.685078409805277788E-001  2.031925459624298325E-001  7.653152950180246439E-001
  9.889996286913721804E-003  9.999999999999995559E-001 -3.469446951953614189E-018 -1.804112415015879378E-016  0.000000000000000000E+000  9.685078409805318866E-001  2.031220107675045794E-001  7.653858302129508129E-001
  9.973269564969055798E-003  1.000000000000000444E+000  8.673617379884035472E-017  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409805294442E-001  2.030535827927755499E-001  7.654542581876797591E-001
  1.005686379748916594E-002  9.999999999999993339E-001 -2.393918396847993790E-016 -2.081668171172168513E-017  0.000000000000000000E+000  9.685078409805252253E-001  2.029856234277808702E-001  7.655222175526876782E-001
  1.014072481466079569E-002  9.999999999999997780E-001  8.673617379884035472E-017 -4.857225732735059864E-017  0.000000000000000000E+000  9.685078409805267796E-001  2.029175697209005258E-001  7.655902712595588078E-001
  1.022479334710550865E-002  9.999999999999990008E-001  1.214306433183764966E-016 -2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804914745E-001  2.028500154987428750E-001  7.656578254817179019E-001
  1.030911542015621428E-002  1.000000000000001554E+000  7.632783294297951215E-017  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804961375E-001  2.027823721456482875E-001  7.657254688348138494E-001
  1.039371137429284490E-002  1.000000000000002220E+000  8.673617379884035472E-017 -4.857225732735059864E-017  0.000000000000000000E+000  9.685078409804968036E-001  2.027144924275690041E-001  7.657933485528933826E-001
  1.047859730771252655E-002  9.999999999999985567E-001 -2.775557561562891351E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409805155664E-001  2.026476657735004627E-001  7.658601752069593704E-001
  1.056378243974241855E-002  9.999999999999985567E-001 -9.020562075079396891E-017  6.245004513516505540E-017  0.000000000000000000E+000  9.685078409805167876E-001  2.025838634695057427E-001  7.659239775109860648E-001
  1.064914406040986909E-002  9.999999999999977796E-001 -3.469446951953614189E-018  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804986910E-001  2.025207421838766120E-001  7.659870987966157507E-001
  1.073470904794188684E-002  9.999999999999997780E-001 -3.469446951953614189E-018  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409805003563E-001  2.024576195249024602E-001  7.660502214555997558E-001
  1.082050150824550618E-002  9.999999999999993339E-001  9.714451465470119729E-017  2.081668171172168513E-017  0.000000000000000000E+000  9.685078409804983579E-001  2.023954313133726202E-001  7.661124096671290129E-001
  1.090653590555864909E-002  1.000000000000000888E+000  1.040834085586084257E-017  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409805010224E-001  2.023311103094099506E-001  7.661767306710915992E-001
  1.099282484588650667E-002  9.999999999999992228E-001  3.469446951953614189E-018 -5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804986910E-001  2.022652500708344014E-001  7.662425909096700627E-001
  1.107935483621924101E-002  9.999999999999982236E-001 -1.595945597898662527E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409805039090E-001  2.021967850610546513E-001  7.663110559194485916E-001
  1.116604190142727986E-002  9.999999999999996669E-001  3.122502256758252770E-017 -6.938893903907228378E-017  0.000000000000000000E+000  9.685078409805087940E-001  2.021278152745948353E-001  7.663800257058482890E-001
  1.125292811848670020E-002  9.999999999999988898E-001  1.977584762613560088E-016  6.245004513516505540E-017  0.000000000000000000E+000  9.685078409805101263E-001  2.020607151797447487E-001  7.664471258007032883E-001
  1.134001915703861281E-002  9.999999999999980016E-001  4.857225732735059864E-017  1.457167719820517959E-016  0.000000000000000000E+000  9.685078409804903643E-001  2.019942921158682514E-001  7.665135488645871131E-001
  1.142732280192449747E-002  9.999999999999992228E-001  1.249000902703301108E-016  7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804932509E-001  2.019273425280939116E-001  7.665804984523638677E-001
  1.151483132142712591E-002  9.999999999999988898E-001 -7.979727989493312634E-017  7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804914745E-001  2.018585624607478202E-001  7.666492785197107640E-001
  1.160254232294749381E-002  9.999999999999988898E-001 -7.979727989493312634E-017 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804944721E-001  2.017881365757267786E-001  7.667197044047329157E-001
  1.169039695621888926E-002  1.000000000000000444E+000  2.081668171172168513E-017 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804893651E-001  2.017169466873864059E-001  7.667908942930712346E-001
  1.177839605559554380E-002  9.999999999999997780E-001 -2.775557561562891351E-017  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409804879218E-001  2.016445722511936989E-001  7.668632687292997741E-001
  1.186608830616769743E-002  1.000000000000000444E+000  5.551115123125782702E-017  1.040834085586084257E-016  0.000000000000000000E+000  9.685078409804913635E-001  2.015721849582831349E-001  7.669356560222138075E-001
  1.195166862731874592E-002  9.999999999999975575E-001 -1.838806884535415520E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804926958E-001  2.015002661463683453E-001  7.670075748341278477E-001
  1.203511122787167924E-002  9.999999999999986677E-001 -9.020562075079396891E-017  1.734723475976807094E-016  0.000000000000000000E+000  9.685078409804930288E-001  2.014322042510607591E-001  7.670756367294365718E-001
  1.211640647053062979E-002  1.000000000000001332E+000  9.714451465470119729E-017 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804900312E-001  2.013642128995388192E-001  7.671436280809591501E-001
  1.219554841087580090E-002  9.999999999999993339E-001 -8.326672684688674053E-017  3.469446951953614189E-017  0.000000000000000000E+000  9.685078409804754873E-001  2.012967852835805260E-001  7.672110556969187201E-001
  1.227253537581115932E-002  1.000000000000000000E+000  5.551115123125782702E-017  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804743771E-001  2.012338328900356577E-001  7.672740080904661975E-001
  1.234738059060871106E-002  9.999999999999998890E-001  1.353084311261909534E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804739330E-001  2.011773447411383808E-001  7.673304962393607820E-001
  1.242010849828941756E-002  1.000000000000000888E+000  1.040834085586084257E-017 -2.151057110211240797E-016  0.000000000000000000E+000  9.685078409804724897E-001  2.011202197615478970E-001  7.673876212189552071E-001
  1.249074989268337925E-002  1.000000000000000000E+000 -2.463307335887066074E-016  1.040834085586084257E-016  0.000000000000000000E+000  9.685078409804759314E-001  2.010658404280901423E-001  7.674420005524118515E-001
  1.255934671107708338E-002  9.999999999999980016E-001 -1.179611963664228824E-016  1.457167719820517959E-016  0.000000000000000000E+000  9.685078409804787070E-001  2.010195838217040676E-001  7.674882571588352853E-001
  1.262595370669601473E-002  9.999999999999975575E-001 -1.006139616066548115E-016 -1.873501354054951662E-016  0.000000000000000000E+000  9.685078409804752653E-001  2.009719688897777523E-001  7.675358720907592414E-001
  1.269062927211019216E-002  9.999999999999993339E-001 -1.040834085586084257E-016 -6.938893903907228378E-018  0.000000000000000000E+000  9.685078409804800392E-001  2.009299631740389391E-001  7.675778778064978880E-001
  1.275343425831095175E-002  9.999999999999992228E-001  2.116362640691704655E-016  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804779298E-001  2.008923727232045930E-001  7.676154682573319565E-001
  1.281443836882791183E-002  1.000000000000000222E+000 -8.326672684688674053E-017 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409804763755E-001  2.008529109406256286E-001  7.676549300399136966E-001
  1.287372319927020288E-002  9.999999999999993339E-001 -9.714451465470119729E-017 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804792621E-001  2.008202911653703127E-001  7.676875498151702892E-001
  1.293137845760177797E-002  1.000000000000000888E+000 -1.769417945496343236E-016  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409804823707E-001  2.007854297925306397E-001  7.677224111880094348E-001
  1.298750115634438214E-002  9.999999999999995559E-001  6.245004513516505540E-017 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804684929E-001  2.007580210815792243E-001  7.677498198989420874E-001
  1.304220358650714541E-002  1.000000000000000000E+000 -8.673617379884035472E-017  7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804710464E-001  2.007271026789307633E-001  7.677807383015929910E-001
  1.309560259612224491E-002  9.999999999999997780E-001 -6.245004513516505540E-017  1.804112415015879378E-016  0.000000000000000000E+000  9.685078409804709354E-001  2.007016634726399018E-001  7.678061775078841578E-001
  1.314782071373487952E-002  9.999999999999986677E-001  7.632783294297951215E-017 -6.245004513516505540E-017  0.000000000000000000E+000  9.685078409804735999E-001  2.006744190158606944E-001  7.678334219646625325E-001
  1.319898555051347323E-002  1.000000000000000888E+000  9.714451465470119729E-017 -2.498001805406602216E-016  0.000000000000000000E+000  9.685078409804737110E-001  2.006524003045953020E-001  7.678554406759279249E-001
  1.324922532292821357E-002  1.000000000000000444E+000  1.387778780781445676E-017  3.469446951953614189E-017  0.000000000000000000E+000  9.685078409804759314E-001  2.006269014532822692E-001  7.678809395272416793E-001
  1.330448907258442552E-002  1.000000000000000000E+000  1.110223024625156540E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804648292E-001  2.006098667362577470E-001  7.678979742442647582E-001
  1.336527919720626074E-002  1.000000000000000444E+000 -4.510281037539698445E-017 -3.469446951953614189E-017  0.000000000000000000E+000  9.685078409804691590E-001  2.005901653376522265E-001  7.679176756428705009E-001
  1.343214833429027914E-002  9.999999999999984457E-001 -4.857225732735059864E-017  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804684929E-001  2.005740352061306520E-001  7.679338057743918533E-001
  1.350570438508269695E-002  9.999999999999988898E-001  9.714451465470119729E-017  2.081668171172168513E-017  0.000000000000000000E+000  9.685078409804706023E-001  2.005538296705353107E-001  7.679540113099880827E-001
  1.358661604095435897E-002  1.000000000000000444E+000  2.081668171172168513E-016 -1.179611963664228824E-016  0.000000000000000000E+000  9.685078409804809274E-001  2.005337850753949047E-001  7.679740559051293491E-001
  1.367561886241318476E-002  9.999999999999993339E-001  3.816391647148975608E-017  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804819266E-001  2.005150714312607385E-001  7.679927695492676509E-001
  1.376617142173321671E-002  1.000000000000000444E+000  9.714451465470119729E-017  3.053113317719180486E-016  0.000000000000000000E+000  9.685078409804706023E-001  2.004890068259445324E-001  7.680188341545706177E-001
  1.385676281033002520E-002  9.999999999999996669E-001  1.214306433183764966E-016 -1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804737110E-001  2.004588658239035148E-001  7.680489751566115242E-001
  1.394696444094028868E-002  1.000000000000000000E+000 -6.938893903907228378E-017 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804750432E-001  2.004291915233304411E-001  7.680786494571898437E-001
  1.403642964867315469E-002  1.000000000000000222E+000 -1.387778780781445676E-017  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804792621E-001  2.003998535386999347E-001  7.681079874418204056E-001
  1.412569121885470964E-002  9.999999999999997780E-001 -1.249000902703301108E-016  6.245004513516505540E-017  0.000000000000000000E+000  9.685078409804760424E-001  2.003763466213382693E-001  7.681314943591837086E-001
  1.421490165649651367E-002  1.000000000000000888E+000 -2.428612866367529932E-017 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804757094E-001  2.003552325426433134E-001  7.681526084378794694E-001
  1.430405254870978533E-002  1.000000000000003331E+000  1.110223024625156540E-016 -1.526556658859590243E-016  0.000000000000000000E+000  9.685078409804732669E-001  2.003324549569936164E-001  7.681753860235327469E-001
  1.439316486499817201E-002  1.000000000000000666E+000  9.714451465470119729E-017  2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804753763E-001  2.003082577773338813E-001  7.681995832031873750E-001
  1.448225824576944952E-002  1.000000000000000000E+000  1.977584762613560088E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804808164E-001  2.002864315473431023E-001  7.682214094331802912E-001
  1.457131919421220285E-002  9.999999999999997780E-001 -1.942890293094023946E-016 -2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804843691E-001  2.002677744978064722E-001  7.682400664827171433E-001
  1.466036507475290164E-002  1.000000000000001332E+000  1.353084311261909534E-016  1.040834085586084257E-016  0.000000000000000000E+000  9.685078409804717126E-001  2.002467820009946331E-001  7.682610589795036971E-001
  1.474940840224856810E-002  9.999999999999995559E-001  1.040834085586084257E-017 -3.469446951953614189E-017  0.000000000000000000E+000  9.685078409804763755E-001  2.002237073486228813E-001  7.682841336318739778E-001
  1.483843036438231740E-002  9.999999999999991118E-001  1.214306433183764966E-016  1.942890293094023946E-016  0.000000000000000000E+000  9.685078409804762645E-001  2.002016385858688685E-001  7.683062023946294339E-001
  1.492744683567443463E-002  9.999999999999997780E-001  4.163336342344337027E-017  2.081668171172168513E-017  0.000000000000000000E+000  9.685078409804783739E-001  2.001836357524152676E-001  7.683242052280838674E-001
  1.501646101531667506E-002  9.999999999999997780E-001  1.040834085586084257E-016 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804757094E-001  2.001631618208483121E-001  7.683446791596495462E-001
  1.510546444588832006E-002  1.000000000000000444E+000 -3.122502256758252770E-017  1.734723475976807094E-016  0.000000000000000000E+000  9.685078409804808164E-001  2.001405353164089074E-001  7.683673056640882848E-001
  1.519449708176665546E-002  9.999999999999992228E-001 -1.283695372222837250E-016  1.179611963664228824E-016  0.000000000000000000E+000  9.685078409804789290E-001  2.001198619841769166E-001  7.683879789963224960E-001
  1.528354599252743605E-002  9.999999999999992228E-001 -4.510281037539698445E-017  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409804792621E-001  2.001011500867644899E-001  7.684066908937332574E-001
  1.537426111416192488E-002  9.999999999999994449E-001  1.734723475976807094E-017  1.595945597898662527E-016  0.000000000000000000E+000  9.685078409804561694E-001  2.000831469953218700E-001  7.684246939851792080E-001
  1.546495692232295431E-002  1.000000000000001776E+000  5.204170427930421283E-017 -7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804550592E-001  2.000612700334078453E-001  7.684465709470893469E-001
  1.555551325157567173E-002  1.000000000000001554E+000 -2.428612866367529932E-017  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804570576E-001  2.000395416218119782E-001  7.684682993586886557E-001
  1.564562500232630909E-002  9.999999999999992228E-001  1.387778780781445676E-017  2.081668171172168513E-017  0.000000000000000000E+000  9.685078409804592781E-001  2.000206604063957949E-001  7.684871805741055883E-001
  1.573522253595321940E-002  9.999999999999991118E-001 -3.642919299551294898E-016  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804590560E-001  2.000012416670803872E-001  7.685065993134267970E-001
  1.582454803485667388E-002  1.000000000000000444E+000 -2.706168622523819067E-016 -9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804643851E-001  1.999795978816987785E-001  7.685282430988079616E-001
  1.591391339282560713E-002  9.999999999999983347E-001  1.075528555105620399E-016 -1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804674937E-001  1.999599034590627544E-001  7.685479375214478992E-001
  1.600336015776666204E-002  9.999999999999987788E-001 -3.816391647148975608E-017 -8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804892541E-001  1.999436746180668911E-001  7.685641663625053521E-001
  1.609296344960231551E-002  9.999999999999988898E-001  5.204170427930421283E-017  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804992461E-001  1.999251891819523730E-001  7.685826517986148465E-001
  1.618237179035970918E-002  9.999999999999983347E-001  1.942890293094023946E-016  1.526556658859590243E-016  0.000000000000000000E+000  9.685078409804988020E-001  1.999057269733592324E-001  7.686021140072372138E-001
  1.627172570891514264E-002  9.999999999999997780E-001 -6.591949208711866959E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804940280E-001  1.998893405284465075E-001  7.686185004520635911E-001
  1.636110743441101384E-002  1.000000000000001776E+000  3.816391647148975608E-017  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409805005784E-001  1.998747252715085965E-001  7.686331157090003918E-001
  1.645055400883303764E-002  9.999999999999996669E-001 -2.775557561562891351E-017 -4.093947403305264743E-016  0.000000000000000000E+000  9.685078409804933619E-001  1.998579205284775617E-001  7.686499204520816919E-001
  1.654009360812602053E-002  9.999999999999965583E-001  2.463307335887066074E-016  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804995792E-001  1.998420578115827073E-001  7.686657831689823750E-001
  1.662981578004796290E-002  9.999999999999986677E-001  3.816391647148975608E-017  4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804688260E-001  1.998298434420314462E-001  7.686779975385225061E-001
  1.671987674414898012E-002  9.999999999999995559E-001 -1.457167719820517959E-016  9.714451465470119729E-017  0.000000000000000000E+000  9.685078409804794841E-001  1.998179424777779545E-001  7.686898985027801334E-001
  1.681029001794989708E-002  9.999999999999997780E-001 -2.081668171172168513E-017 -2.220446049250313081E-016  0.000000000000000000E+000  9.685078409804745991E-001  1.998047343223956773E-001  7.687031066581629934E-001
  1.690111638070802835E-002  9.999999999999977796E-001 -1.734723475976807094E-016 -7.632783294297951215E-017  0.000000000000000000E+000  9.685078409804813715E-001  1.997950932096815291E-001  7.687127477708768364E-001
  1.699240628365748795E-002  9.999999999999992228E-001 -1.040834085586084257E-017  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409804835919E-001  1.997881602449797511E-001  7.687196807355798356E-001
  1.708412096099364008E-002  9.999999999999995559E-001 -3.816391647148975608E-017  1.387778780781445676E-017  0.000000000000000000E+000  9.685078409804851463E-001  1.997786007621064619E-001  7.687292402184544571E-001
  1.717620622158005234E-002  1.000000000000000666E+000  1.977584762613560088E-016  2.775557561562891351E-017  0.000000000000000000E+000  9.685078409804787070E-001  1.997709323317197749E-001  7.687369086488448078E-001
  1.726856754213468986E-002  1.000000000000000666E+000 -3.122502256758252770E-016  1.179611963664228824E-016  0.000000000000000000E+000  9.685078409804690480E-001  1.997662613297462864E-001  7.687415796508231258E-001
  1.736118463904406939E-002  9.999999999999995559E-001 -3.122502256758252770E-017 -4.857225732735059864E-017  0.000000000000000000E+000  9.685078409804720456E-001  1.997623255153623822E-001  7.687455154651715583E-001
  1.745406468784774234E-002  1.000000000000000444E+000 -1.179611963664228824E-016  1.387778780781445676E-016  0.000000000000000000E+000  9.685078409804637189E-001  1.997575068614648730E-001  7.687503341190697892E-001
  1.754720209366564948E-002  9.999999999999973355E-001 -2.081668171172168513E-017 -1.734723475976807094E-016  0.000000000000000000E+000  9.685078409804763755E-001  1.997541247813644505E-001  7.687537161992149537E-001
  1.764059548353155010E-002  9.999999999999991118E-001 -7.632783294297951215E-017  2.220446049250313081E-016  0.000000000000000000E+000  9.685078409804775967E-001  1.997548279490836132E-001  7.687530130314952359E-001
  1.773424446720698461E-002  9.999999999999995559E-001  1.318389841742373392E-016  9.020562075079396891E-017  0.000000000000000000E+000  9.685078409804737110E-001  1.997533086860073248E-001  7.687545322945805726E-001
  1.782810559657681954E-002  9.999999999999996669E-001  2.289834988289385365E-016 -1.040834085586084257E-016  0.000000000000000000E+000  9.685078409804783739E-001  1.997518474439660130E-001  7.687559935366239383E-001
  1.792215242983866835E-002  1.000000000000001332E+000  2.706168622523819067E-016  6.938893903907228378E-018  0.000000000000000000E+000  9.685078409804726007E-001  1.997536617606810450E-001  7.687541792199066304E-001
  1.801639152525747606E-002  9.999999999999986677E-001 -1.144917494144692682E-016 -1.595945597898662527E-016  0.000000000000000000E+000  9.685078409804737110E-001  1.997561905312860431E-001  7.687516504493012715E-001
  1.811082020792199876E-002  1.000000000000000222E+000  1.144917494144692682E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804748212E-001  1.997572171057493684E-001  7.687506238748426091E-001
  1.820543613203817052E-002  9.999999999999991118E-001 -6.591949208711866959E-017 -4.163336342344337027E-017  0.000000000000000000E+000  9.685078409804770416E-001  1.997597372214806322E-001  7.687481037591102906E-001
  1.830023524375578442E-002  9.999999999999987788E-001  8.673617379884035472E-017  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804672717E-001  1.997652748505619191E-001  7.687425661299992496E-001
  1.839521017975719042E-002  1.000000000000000666E+000  3.122502256758252770E-017  6.938893903907228378E-017  0.000000000000000000E+000  9.685078409804691590E-001  1.997698720951404106E-001  7.687379688854152349E-001
  1.849031068509807835E-002  9.999999999999997780E-001 -1.075528555105620399E-016 -2.706168622523819067E-016  0.000000000000000000E+000  9.685078409804575017E-001  1.997726112317317892E-001  7.687352297488063702E-001
  1.858551147636021417E-002  9.999999999999987788E-001 -1.804112415015879378E-016  1.249000902703301108E-016  0.000000000000000000E+000  9.685078409804592781E-001  1.997793694868951753E-001  7.687284714936479801E-001
  1.868203076536886775E-002  9.999999999999981126E-001 -2.740863092043355209E-016  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804206423E-001  1.997878141318736867E-001  7.687200268486541477E-001
  1.877867847323069078E-002  9.999999999999973355E-001  7.979727989493312634E-017  2.428612866367529932E-016  0.000000000000000000E+000  9.685078409804230848E-001  1.997924714429678283E-001  7.687153695375632534E-001
  1.887545354110807538E-002  9.999999999999993339E-001 -1.734723475976807094E-016 -6.245004513516505540E-017  0.000000000000000000E+000  9.685078409804241950E-001  1.997989772583602941E-001  7.687088637221688447E-001
  1.897234999742761219E-002  1.000000000000000666E+000  7.632783294297951215E-017  2.359223927328457648E-016  0.000000000000000000E+000  9.685078409804226407E-001  1.998071907924754420E-001  7.687006501880545573E-001
  1.906934800248993866E-002  9.999999999999986677E-001 -1.040834085586084257E-016 -6.938893903907228378E-018  0.000000000000000000E+000  9.685078409804270816E-001  1.998142956109414947E-001  7.686935453695888931E-001
  1.916644234473141584E-002  1.000000000000000444E+000 -8.326672684688674053E-017  0.000000000000000000E+000  0.000000000000000000E+000  9.685078409804301902E-001  1.998199853609798349E-001  7.686878556195537726E-001
  1.926363919306927491E-002  9.999999999999994449E-001  7.285838599102589797E-017  1.526556658859590243E-016  0.000000000000000000E+000  9.685078409804086519E-001  1.998275921202066208E-001  7.686802488603139416E-001
  1.936094333646476429E-002  9.999999999999994449E-001  2.914335439641035919E-016  8.326672684688674053E-017  0.000000000000000000E+000  9.685078409804138699E-001  1.998368440073536312E-001  7.686709969731677639E-001
  1.945835454776272122E-002  9.999999999999994449E-001  1.734723475976807094E-017  2.706168622523819067E-016  0.000000000000000000E+000  9.685078409804073196E-001  1.998422902869685380E-001  7.686655506935704540E-001
  1.955587115588460628E-002  1.000000000000000444E+000  4.163336342344337027E-017  1.457167719820517959E-016  0.000000000000000000E+000  9.685078409804084298E-001  1.998492914346437221E-001  7.686585495458960748E-001
  1.965349151275738726E-002  1.000000000000000888E+000 -3.469446951953614189E-018  6.245004513516505540E-017  0.000000000000000000E+000  9.685078409804099842E-001  1.998587602751426828E-001  7.686490807053978358E-001
  1.975119754511216880E-002  9.999999999999994449E-001 -2.428612866367529932E-016 -1.942890293094023946E-016  0.000000000000000000E+000  9.685078409804099842E-001  1.998661942604765818E-001  7.686416467200664071E-001
  1.984897548507209841E-002  9.999999999999993339E-001 -1.734723475976807094E-017  1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804110944E-001  1.998725993500763964E-001  7.686352416304655932E-001
  1.994683235006437100E-002  1.000000000000000444E+000  6.938893903907228378E-018 -4.857225732735059864E-017  0.000000000000000000E+000  9.685078409804187549E-001  1.998812383456821939E-001  7.686266026348644864E-001
  2.004476891258812066E-002  1.000000000000001332E+000  6.591949208711866959E-017 -2.081668171172168513E-016  0.000000000000000000E+000  9.685078409804583899E-001  1.998909708585671907E-001  7.686168701219759924E-001
  2.014278577372691226E-002  9.999999999999983347E-001  2.359223927328457648E-016 -1.734723475976807094E-016  0.000000000000000000E+000  9.685078409804591670E-001  1.998974816784533926E-001  7.686103593020917613E-001
  2.024088086012503646E-002  9.999999999999976685E-001 -2.151057110211240797E-016  5.551115123125782702E-017  0.000000000000000000E+000  9.685078409804634969E-001  1.999058836531660832E-001  7.686019573273750183E-001
  2.033905439460488573E-002  1.000000000000001110E+000 -9.714451465470119729E-017  1.665334536937734811E-016  0.000000000000000000E+000  9.685078409804683819E-001  1.999162186497721594E-001  7.685916223307694972E-001
  2.043730436261743250E-002  9.999999999999977796E-001 -1.561251128379126385E-016 -1.110223024625156540E-016  0.000000000000000000E+000  9.685078409804658284E-001  1.999240802212472190E-001  7.685837607592966858E-001
